MeanMoves,StdMoves,MeanEloDiff,WinRate,WinRate_PosEloDiff,WinRate_NegEloDiff,Mean_ACPL,Std_ACPL,After_opening_ACPL,Mean_Material_Imbalance,Std_Material_Imbalance,FightingCapability,n_loss_games,ComebackIndex,CollapseIndex,n_win_games,Cluster_0_prob,Cluster_1_prob,Cluster_2_prob,Cluster_3_prob,Cluster_4_prob,Cluster
0.4125032983254327,0.3065558828885237,0.3002735995037706,-1.1961546174226572,-0.0458471855106531,-1.7833708228644178,-1.2360938096059215,-1.2051888286323935,-0.5680144959754675,0.284748020315224,-1.13318144301963,0.0518550068390555,0.0380356931986444,-0.6984887885174157,0.7731378335402368,-1.0266203670961296,0.9888716288292961,0.0013402823878226372,4.729339515724183e-17,8.464825432360583e-06,0.009779623957448379,0
-0.4736454997797796,-0.356189135112112,-0.6275726431584541,0.0569597436867929,-1.0172492284672303,0.3490676079985612,0.6734763621937335,0.5079387238501903,1.505918406117231,0.1568147172199095,0.1622282782361281,-0.3526768149213938,-0.2993777142086837,0.2795500617112342,1.2010497403554727,0.598246400969687,9.631228995885664e-05,1.542973922660368e-07,5.067643390223066e-13,0.9999035333179125,9.423042573172539e-11,3
2.9914235184521405,0.670576346548392,-1.3677991483541736,1.1012217112780014,0.4398538359676356,0.7617976268752666,-0.6197370290243954,-0.2528900421819232,-0.7363325991358989,1.324308894789533,0.8141450894230169,0.6080254664213306,0.3754491006059726,2.040019992122804,-0.6532351891772152,0.1920297089532328,4.215133186574492e-14,2.421750439041635e-07,0.999999757824912,1.1378753941347026e-17,1.066606613115681e-15,2
-1.6438163485597397,-1.2981442622264476,0.7790627656068191,0.0569597436867929,0.4398538359676356,-0.2700274203164972,-0.6236453019263597,-0.441043277435267,1.5976551268715222,-0.1087549838541829,-1.0047794856224168,-1.469990522921518,-0.2993777142086837,-0.6006849034945506,-0.6532351891772152,0.1920297089532328,0.9992283184855884,4.1122531936734674e-32,3.272943239750692e-08,0.0004837334173493082,0.00028791536762961406,0
-2.439078090449033,-2.0043909583442834,1.1758323743474612,-0.778449830386174,-0.1205704195842357,-0.2700274203164972,0.0517000496668256,1.4677542769112413,0.4223936671626374,-0.6647468583737907,-0.7683753473214003,-0.9582125749675368,-0.2993777142086837,-0.6006849034945506,0.4674864715293542,-0.6204036750796754,0.9275907282333631,1.0551227421578539e-06,1.0167414414343807e-11,0.0016662534471816226,0.07074196318654484,0
0.1284812476506852,0.8082869412184032,0.4489340472231325,0.4746645307232762,-0.3696478664961793,1.351411939556274,-0.581656243536864,-0.6547593899988147,-0.4149258138785222,-0.5736215561604937,-0.8003031798324214,0.0976255173688058,-0.2993777142086837,0.2795500617112342,-0.1993892274034805,1.0044630929861411,0.00022729276820376607,0.9990198467023563,5.150139916742031e-08,0.0007526311466339961,1.7788140709431262e-07,1
1.4463435627815138,0.5430551148890778,1.596182605829795,-0.1518926498314489,0.4398538359676356,-2.5400425241383777,-0.7988015393297696,-0.956558432734936,-1.126537137450729,1.169564649043852,-0.1955027655725702,0.3269699674691986,1.050275915420629,0.866373371848424,0.0599513221815107,0.1920297089532328,6.203983718917316e-13,2.6265617430628654e-25,2.333003379668539e-56,9.465858788493847e-05,0.9999053414114962,4
1.5258697369704433,-0.7397835643010835,-0.3497313925933017,1.7277788918327264,1.2493555384314494,1.091981641976631,-0.9113465157199628,-0.7116966642948772,-0.7460196822868688,0.3568383204100358,-0.1996607857123805,0.8493026267642917,-1.3116179364306682,2.744207964287432,-0.6532351891772152,0.1920297089532328,3.217479303190339e-10,4.826090695634611e-09,0.9999999948521605,4.0548952070897323e-32,1.4426520408006453e-31,2
1.87805707980713,1.4425555753564,0.4817418701680951,-0.9873022239044156,-0.7743987177280862,-0.5537793082942322,-0.905737517964284,-0.3330974703637242,-0.6489030733502101,-0.1810865799380322,0.4385689243173971,0.1982003978220134,0.3754491006059726,-0.7767318965357076,2.3013946435946497,-0.6204036750796754,6.76854226501258e-05,0.20855996281688696,2.0402011576271004e-24,4.9795774261732425e-08,0.7913723019646876,4
0.1057594835967054,0.937389822903702,-0.5414521079279272,-0.1518926498314489,0.4398538359676356,-0.4446439667643344,0.048924970794647,-0.4311492287961505,2.363021671821645,-0.3358076185307659,-1.1718282228953096,-0.0278288111070128,-0.6367911216160119,-0.4749370513222961,0.559181880132619,0.598246400969687,0.0005026066358882076,1.2328604401283638e-28,1.151373633124953e-05,0.9984837661965428,0.001002113431236649,3
1.8553353157531505,1.0286645434294717,-0.4214985052854075,-0.9873022239044156,0.0351029847357286,-1.1780334618452497,0.2532944940280094,-1.4801999431070922,-0.6185462501793898,-0.4421906613961814,1.7346414522428564,0.9382041933990606,1.050275915420629,-0.894096558563146,1.5511594822952104,1.0044630929861411,7.815246218170906e-09,3.545808861763939e-08,7.040933864103267e-18,1.434320041849893e-06,0.9999985224066218,4
0.6851644669731904,1.467479172450729,-0.2882167245714968,1.3100741047962432,0.9255548574459244,0.7617976268752666,-0.2171615588574043,-0.5887711424262678,-0.4082948241398846,-1.114658823327405,-0.0745648603478093,-0.0153416094223186,-0.6367911216160119,-0.4749370513222961,-1.3664217005359414,0.1920297089532328,0.04429083174167306,0.9554318865858108,0.0002772716975236454,9.960556781934311e-09,1.4434977125215962e-11,1
0.2080074218396145,-0.3129044385700404,0.0480634606143702,0.0569597436867929,0.7096877367889072,-0.594315292291052,1.831959574403224,0.6134388326257005,2.113061422011748,1.4764216189468211,-0.9104093204384668,-0.492404039102086,0.3754491006059726,-0.0725439243710796,1.3080277170592816,1.4106797850025952,3.6772233194664674e-09,3.2324774621200845e-14,1.1418806712832583e-10,0.9999972171145257,2.77909402880327e-06,3
1.673561203321312,1.3392701703867702,-1.374975859623384,0.4746645307232762,-1.988651271423808,0.3785483236326118,-0.2842096424039977,0.1408326791785556,-0.3744019004388049,-1.1177357409051092,0.182869806718247,0.9864955862254812,0.0380356931986444,0.0839422916655041,-0.7245538403130878,0.598246400969687,1.814593536401643e-15,0.99999967276057,6.827449396214666e-09,3.204119793566511e-07,1.4879261920388459e-33,1
-1.6438163485597397,0.5008713235199411,2.129309728685438,-2.240416585013866,-1.1791495689599938,-2.5400425241383777,2.9555834640621037,1.5905320602772508,1.6630254877462824,-2.0939681999584074,1.847724694140853,0.6537074893170638,1.3876893228279572,-0.9392368131890836,1.8429176005783257,-1.0266203670961296,7.18236872680654e-18,5.221257591503283e-15,7.119132845251445e-49,2.9379483814121158e-12,0.9999999999970584,4
-0.4054802076178402,0.8045053586564417,-0.1385310323851047,-0.778449830386174,-0.1672724408802254,-0.8375311962719675,1.7466460092763372,0.8454331074416767,3.956948168260178,0.2926148023718238,0.813690420885302,0.9050051733867186,1.3876893228279572,0.1441292978334206,2.3013946435946497,-0.6204036750796754,2.1459460512402462e-19,3.9822021676862476e-57,1.611315941676644e-34,0.9981282890380503,0.001871710961948495,3
0.0830377195427255,-1.002991626922946,0.5237768933163286,-0.5695974368679321,-0.2886976962497977,-0.2700274203164972,-1.0100272372203485,-0.791815947721284,-0.5421237702346529,-0.7432633130777345,-1.4858532293547675,-1.7483348719014975,0.0380356931986444,-0.6984887885174157,-1.3664217005359414,-1.4328370591125836,0.9999964083770826,3.47366439075291e-06,1.5893933895206332e-11,1.1802934193889655e-14,1.1794262143498537e-07,0
0.5147512365683419,-0.3451859370244045,-1.160699766014097,-0.3607450433496902,-0.3696478664961793,-0.4446439667643344,-1.1811326039370529,-0.9281855652358386,-1.1565294023301491,-0.8262212845496348,0.3275034927577946,1.3279695744954376,1.7251027302352853,1.034037174744764,-1.3664217005359414,-1.0266203670961296,3.6409713554236223e-06,0.9999958550383247,3.1033066516971547e-21,5.002531256899414e-07,3.737193585559815e-09,1
1.0487126918368672,0.5208049838956512,0.5319788490525692,-0.778449830386174,-0.4432389303565257,-0.2700274203164972,-1.3559763252045742,-0.4951208333749569,-0.9237421399809448,-0.5731060244369216,-0.9074065678133127,-1.6383296133504923,0.0380356931986444,-1.4809198687003355,-0.0826859800902342,-1.4328370591125836,0.9996407330197544,0.0003045403079737584,2.670677576822884e-09,1.6295623787026342e-17,5.4724001593402744e-05,0
-0.655419612211618,-1.8233120153843267,-0.2256768120826617,1.3100741047962432,0.9255548574459244,0.7617976268752666,-1.5244798613202524,0.3430043964216841,-0.627577100674036,0.0833672998956892,-0.9287877520260844,-1.979702801120338,-1.6490313438379964,-1.4809198687003355,-0.782905463969711,1.0044630929861411,0.999992549614412,9.13860392340592e-12,7.4503407410973045e-06,3.6868329274642296e-20,3.570789089860144e-11,0
-0.6440587301846281,-0.3053471658558244,0.3166775109762519,-0.1518926498314489,-0.4708355793041557,0.054260451658057,0.3343506343562916,0.2295427183282893,-0.3348495165644438,0.8967581091329468,0.8143226125643374,1.017793391968395,0.7128625080133008,-0.2005781011282849,-0.5640868752573744,-0.2141869830632213,0.00010010899916267318,0.9711275018211917,6.552531645256636e-08,0.02320300333611612,0.005569320318213063,1
0.2420900679205842,-0.0481676300312028,0.2889959103664397,-1.4050070109408992,-1.3815249945759471,-0.5537793082942322,1.1628783785571597,1.4281537847013337,0.9953846850690838,-0.592389547681591,0.278249771494038,1.7716490331590475,1.3876893228279572,-0.3975537576778314,0.7731378335402368,-1.0266203670961296,0.00022447799921416844,0.0008444861843256182,2.388716648116481e-28,0.9941687078025456,0.004762328013915049,3
-0.9280807808593756,-1.2531783759764905,-0.2523331682254439,-1.1961546174226572,-1.1791495689599938,-0.7240304410808733,-0.3880319489600736,-0.4026820693627873,0.1202437854807671,1.681894135086209,0.137404109451704,-0.6289742783881435,-0.2993777142086837,-0.6006849034945506,0.4674864715293542,-0.6204036750796754,5.985985308151662e-09,0.9997098307023329,9.139523830823394e-14,0.0002660131400951142,2.4150171495117302e-05,1
0.6624427029192106,0.7244290042141656,0.9184960131229104,-0.778449830386174,0.0351029847357286,-1.4050349722274376,-0.2426859758816139,-0.7876938156214639,-0.0837462070562903,0.5823883080548219,0.2441772680785292,0.6341938066850398,0.7128625080133008,-0.8407489849143103,1.0405827752997592,-0.2141869830632213,0.009086744166151876,6.142807177023328e-08,4.566192836510545e-16,0.007443501377681791,0.9834696930280936,4
-0.0873755108621229,1.206091077934822,-0.9597518504762008,0.4746645307232762,1.6541063896633572,-0.2700274203164972,0.8989082796577269,-0.3969654237912908,0.1252050162693132,0.0627157446664511,0.0131800408560109,0.452202086518101,-0.2993777142086837,0.2795500617112342,0.2382479500211924,1.4106797850025952,3.6659355568835594e-05,1.5864512158056572e-06,0.9999184995956109,3.384436654612749e-05,9.410231058592698e-06,2
-1.348433415858002,-1.8323365070329307,-0.6029667759497321,0.89236931775976,0.4398538359676356,0.6379786212122546,-0.7250103059400372,0.9798139478134152,0.0880881709890239,-0.3247582630577305,0.6733113399840776,-0.2610995401841661,-1.3116179364306682,-1.4809198687003355,-0.2966419334978526,1.4106797850025952,0.9999998559217073,3.004247751842734e-19,1.326248934574432e-07,2.558682025680165e-09,8.894715770550732e-09,0
0.6965253490001803,0.0915332918504918,1.619763228571487,-1.4050070109408992,-0.622617148516121,0.0055947700961589,0.0436621129358877,0.1454206071317476,-0.306374406867827,-0.1255820947391542,-1.394864568946573,-1.2916999785408658,0.0380356931986444,-1.4809198687003355,1.3844405575620016,-0.6204036750796754,0.003492364852211764,1.618841820016433e-08,4.6558039146198297e-17,3.480526057618967e-13,0.9965076189590212,4
1.1395997480527864,0.3581100184138606,-0.5773356642739801,-0.1518926498314489,-0.1672724408802254,-0.2700274203164972,-1.831141988987752,-1.2257442624943662,-1.2415260952097138,-1.5037710443824095,-0.2431612964955429,-1.2623320832529503,-0.2993777142086837,-0.6006849034945506,0.2382479500211924,-0.2141869830632213,0.0012807795363725953,0.9987191836780243,5.297021695274947e-14,3.2571003340275147e-10,3.6459839711944634e-08,1
-0.8144719605894767,-1.1980674512145408,0.4325301357506512,-0.3607450433496902,-0.2224657387754854,0.1839756004478789,0.6982026601126743,1.1185981792275326,2.118911006219857,0.6971969197241286,-0.3836856560593802,-0.2204557310600474,0.3754491006059726,-0.0725439243710796,0.2382479500211924,-0.2141869830632213,0.0029653043085893045,2.555341338620623e-19,2.054219970418251e-13,0.979363202350739,0.017671493340465586,3
-0.541810791941719,0.8273744206930127,0.5883672947392238,-0.3607450433496902,-0.0458471855106531,-0.2700274203164972,-0.9358435177474156,-0.0663472943459612,-0.3292950017870303,-0.394521696011656,-0.6934251425421047,-0.8481127092821347,-1.3116179364306682,-0.0725439243710796,0.7731378335402368,0.1920297089532328,0.9999844955098252,1.5190425079725073e-05,2.7971265306336166e-07,3.999361526243336e-12,3.4348443536002254e-08,0
-1.825590460991578,-0.9685737664226166,2.64910867346969,-2.031564191495624,-1.3410499094527566,1.9999876835053836,-0.8331771315289274,-0.8785599068223229,-0.4039505869032082,-0.5332469261804624,-0.5584112527230024,-2.442039312268796,-0.2993777142086837,-1.4809198687003355,1.2010497403554727,-1.4328370591125836,0.9999854691855825,1.6359558546790745e-33,2.3571697607957925e-84,5.3258842239501446e-12,1.4530809091822484e-05,0
-0.666780494238608,-1.5659475977995696,0.3812679123991471,-0.5695974368679321,-0.7743987177280862,0.4866442809574623,1.5910462599893234,1.8458387762521389,-0.3283372195348024,-0.3417491813171552,2.076316611768015,1.828661044847972,0.7128625080133008,-0.2005781011282849,1.3080277170592816,1.4106797850025952,1.3506794071240023e-07,8.084496696400993e-10,1.7236894469663878e-46,0.9999998641219342,1.675596243640103e-12,3
1.219125922241716,-0.5530760183703884,-1.184280388755789,1.3100741047962432,0.9255548574459244,0.7617976268752666,-0.34927093245081,-0.4389877498078339,0.9637645348953467,1.5256449554126106,-1.1702223016514397,0.4069287491901779,0.0380356931986444,2.431235532214264,0.0090094285130298,2.2231131690355035,8.294744619777978e-08,6.04378425551982e-14,0.9999999160996644,9.528298367664338e-10,1.4045891535652193e-16,2
-0.5758934380226888,0.9227481829522374,-0.1662126329949169,0.4746645307232762,-0.0458471855106531,0.6379786212122546,-0.0888060975914463,-0.9010946988228192,-0.2147607218236736,0.1938255933978116,0.1523447180545039,0.6857226767534267,-0.2993777142086837,-0.6006849034945506,-0.7245538403130878,0.598246400969687,0.9903814111351512,0.00938663125133381,0.00022802557347640067,5.532413856854648e-07,3.3787986520537666e-06,0
1.0259909277828876,-0.7265969985489893,0.4530350250912529,-0.1518926498314489,-0.1672724408802254,0.0137244676612376,-0.7476565717482686,-0.9617433574040768,-0.1704859229297198,0.2483443546715404,-0.5154831528406629,-0.7354200946974987,-0.6367911216160119,-0.4749370513222961,-0.0826859800902342,0.598246400969687,0.015392140875748198,0.9821501931699999,4.457976555836048e-06,3.271284138718288e-08,0.0024531752648540646,1
-1.4393204720739212,-0.5049615232328396,-0.0667639196929989,-0.9873022239044156,-1.0779618561520168,-0.2700274203164972,-0.4252660745474353,0.7000286407830179,-1.1748236250570376,0.063496204391968,5.362424259928102,1.3402729488756813,-0.2993777142086837,-1.4809198687003355,-0.2966419334978526,-1.0266203670961296,4.697720412725986e-58,1.4466551568190914e-29,2.4855623610501494e-61,0.9999999999538751,4.612546505338273e-11,3
-0.8712763707244262,0.1934459963137197,-0.3148730807142789,0.89236931775976,-1.0172492284672303,1.1745276457519724,0.1578968008217779,0.7607104686549264,-0.2815096141166331,-0.9450315187571292,-0.3385789905796237,0.6685557101733182,0.0380356931986444,0.866373371848424,-0.6532351891772152,0.1920297089532328,9.294809548941865e-12,0.999906478786009,3.2348872838719254e-06,9.028631741193962e-05,1.6287393128416398e-19,1
-1.007606955048305,0.5965217542863172,0.0480634606143702,1.1012217112780014,0.4398538359676356,0.8649801315944429,0.195081722557539,-0.474650464955284,0.1508994358784448,-0.4839887176037377,-1.0577863511097554,-0.3969566392639141,-2.3238581586526528,-1.4809198687003355,-0.6532351891772152,0.1920297089532328,7.673224274273951e-05,0.999613263070958,0.00031000457883026986,1.0746858085314902e-10,1.383052638775387e-16,1
-0.189623449105032,-0.0289900362155978,2.0155075928450987,-0.5695974368679321,-0.1205704195842357,-0.2700274203164972,0.4675153610980997,0.0518850790546992,1.5591587272429392,-1.095454150036405,0.0922115899599637,0.5645627890176906,1.3876893228279572,0.6858123533446735,-0.2966419334978526,-1.0266203670961296,6.0983417198414496e-05,1.6721198997701762e-16,8.161855561301412e-16,0.05153437343539953,0.9484046431474003,4
