MeanMoves,StdMoves,MeanEloDiff,WinRate,WinRate_PosEloDiff,WinRate_NegEloDiff,Mean_ACPL,Std_ACPL,After_opening_ACPL,Mean_Material_Imbalance,Std_Material_Imbalance,FightingCapability,n_loss_games,ComebackIndex,CollapseIndex,n_win_games
0.41250329832543275,0.30655588288852376,0.3002735995037706,-1.1961546174226572,-0.04584718551065312,-1.7833708228644178,-1.2360938096059217,-1.2051888286323937,-0.5680144959754675,0.28474802031522406,-1.13318144301963,0.0518550068390555,0.03803569319864444,-0.6984887885174157,0.7731378335402368,-1.0266203670961296
-0.47364549977977966,-0.35618913511211203,-0.6275726431584541,0.056959743686792984,-1.0172492284672305,0.3490676079985612,0.6734763621937335,0.5079387238501903,1.505918406117231,0.15681471721990958,0.1622282782361281,-0.3526768149213938,-0.29937771420868375,0.2795500617112342,1.2010497403554727,0.598246400969687
2.9914235184521405,0.670576346548392,-1.3677991483541736,1.1012217112780014,0.4398538359676356,0.7617976268752666,-0.6197370290243954,-0.2528900421819232,-0.7363325991358989,1.324308894789533,0.8141450894230169,0.6080254664213306,0.3754491006059726,2.040019992122804,-0.6532351891772152,0.19202970895323282
-1.6438163485597397,-1.2981442622264476,0.7790627656068191,0.056959743686792984,0.4398538359676356,-0.27002742031649724,-0.6236453019263597,-0.44104327743526706,1.5976551268715222,-0.1087549838541829,-1.0047794856224168,-1.469990522921518,-0.29937771420868375,-0.6006849034945506,-0.6532351891772152,0.19202970895323282
-2.4390780904490326,-2.0043909583442834,1.1758323743474612,-0.778449830386174,-0.12057041958423573,-0.27002742031649724,0.051700049666825613,1.4677542769112413,0.4223936671626374,-0.6647468583737907,-0.7683753473214003,-0.9582125749675369,-0.29937771420868375,-0.6006849034945506,0.46748647152935424,-0.6204036750796754
0.1284812476506852,0.8082869412184032,0.4489340472231325,0.4746645307232762,-0.3696478664961793,1.351411939556274,-0.581656243536864,-0.6547593899988147,-0.41492581387852223,-0.5736215561604937,-0.8003031798324214,0.09762551736880584,-0.29937771420868375,0.2795500617112342,-0.19938922740348058,1.0044630929861411
1.4463435627815138,0.5430551148890778,1.596182605829795,-0.15189264983144893,0.4398538359676356,-2.5400425241383777,-0.7988015393297696,-0.956558432734936,-1.126537137450729,1.169564649043852,-0.1955027655725702,0.32696996746919865,1.050275915420629,0.866373371848424,0.05995132218151078,0.19202970895323282
1.5258697369704433,-0.7397835643010835,-0.34973139259330177,1.7277788918327264,1.2493555384314494,1.091981641976631,-0.9113465157199627,-0.7116966642948772,-0.7460196822868688,0.3568383204100358,-0.19966078571238055,0.8493026267642917,-1.3116179364306682,2.744207964287432,-0.6532351891772152,0.19202970895323282
1.87805707980713,1.4425555753564,0.48174187016809517,-0.9873022239044156,-0.7743987177280862,-0.5537793082942322,-0.905737517964284,-0.3330974703637242,-0.6489030733502101,-0.18108657993803226,0.43856892431739714,0.19820039782201349,0.3754491006059726,-0.7767318965357076,2.3013946435946497,-0.6204036750796754
0.1057594835967054,0.9373898229037019,-0.5414521079279272,-0.15189264983144893,0.4398538359676356,-0.44464396676433443,0.04892497079464702,-0.43114922879615053,2.363021671821645,-0.33580761853076596,-1.1718282228953096,-0.02782881110701281,-0.6367911216160119,-0.47493705132229613,0.559181880132619,0.598246400969687
1.8553353157531502,1.0286645434294717,-0.42149850528540755,-0.9873022239044156,0.03510298473572869,-1.1780334618452495,0.25329449402800946,-1.4801999431070922,-0.6185462501793898,-0.44219066139618146,1.7346414522428564,0.9382041933990606,1.050275915420629,-0.894096558563146,1.5511594822952104,1.0044630929861411
0.6851644669731904,1.467479172450729,-0.28821672457149683,1.3100741047962432,0.9255548574459244,0.7617976268752666,-0.21716155885740432,-0.5887711424262678,-0.40829482413988466,-1.114658823327405,-0.07456486034780933,-0.015341609422318611,-0.6367911216160119,-0.47493705132229613,-1.3664217005359414,0.19202970895323282
0.20800742183961451,-0.31290443857004047,0.04806346061437027,0.056959743686792984,0.7096877367889072,-0.594315292291052,1.8319595744032238,0.6134388326257005,2.113061422011748,1.4764216189468213,-0.9104093204384667,-0.492404039102086,0.3754491006059726,-0.07254392437107966,1.3080277170592816,1.4106797850025952
1.6735612033213119,1.3392701703867702,-1.374975859623384,0.4746645307232762,-1.988651271423808,0.3785483236326118,-0.2842096424039977,0.1408326791785556,-0.37440190043880495,-1.1177357409051092,0.18286980671824707,0.9864955862254812,0.03803569319864444,0.08394229166550415,-0.7245538403130878,0.598246400969687
-1.6438163485597397,0.5008713235199411,2.129309728685438,-2.240416585013866,-1.1791495689599938,-2.5400425241383777,2.9555834640621033,1.5905320602772508,1.6630254877462824,-2.0939681999584074,1.847724694140853,0.6537074893170638,1.3876893228279572,-0.9392368131890835,1.8429176005783259,-1.0266203670961296
-0.4054802076178402,0.8045053586564417,-0.13853103238510475,-0.778449830386174,-0.16727244088022541,-0.8375311962719675,1.7466460092763372,0.8454331074416767,3.956948168260178,0.2926148023718238,0.813690420885302,0.9050051733867186,1.3876893228279572,0.14412929783342066,2.3013946435946497,-0.6204036750796754
0.08303771954272558,-1.002991626922946,0.5237768933163286,-0.5695974368679321,-0.2886976962497977,-0.27002742031649724,-1.0100272372203483,-0.791815947721284,-0.5421237702346529,-0.7432633130777345,-1.4858532293547677,-1.7483348719014977,0.03803569319864444,-0.6984887885174157,-1.3664217005359414,-1.4328370591125836
0.5147512365683419,-0.34518593702440453,-1.160699766014097,-0.3607450433496902,-0.3696478664961793,-0.44464396676433443,-1.1811326039370529,-0.9281855652358386,-1.1565294023301491,-0.8262212845496348,0.32750349275779467,1.3279695744954376,1.7251027302352853,1.0340371747447639,-1.3664217005359414,-1.0266203670961296
1.0487126918368672,0.5208049838956512,0.5319788490525692,-0.778449830386174,-0.44323893035652573,-0.27002742031649724,-1.3559763252045742,-0.4951208333749569,-0.9237421399809449,-0.5731060244369216,-0.9074065678133127,-1.6383296133504923,0.03803569319864444,-1.4809198687003355,-0.08268598009023428,-1.4328370591125836
-0.655419612211618,-1.8233120153843267,-0.22567681208266177,1.3100741047962432,0.9255548574459244,0.7617976268752666,-1.5244798613202524,0.3430043964216841,-0.627577100674036,0.0833672998956892,-0.9287877520260844,-1.979702801120338,-1.6490313438379964,-1.4809198687003355,-0.782905463969711,1.0044630929861411
-0.6440587301846281,-0.3053471658558244,0.3166775109762519,-0.15189264983144893,-0.4708355793041557,0.05426045165805708,0.3343506343562916,0.2295427183282893,-0.33484951656444384,0.8967581091329468,0.8143226125643374,1.017793391968395,0.7128625080133008,-0.20057810112828497,-0.5640868752573744,-0.2141869830632213
0.2420900679205842,-0.04816763003120289,0.2889959103664397,-1.4050070109408992,-1.3815249945759471,-0.5537793082942322,1.1628783785571597,1.4281537847013337,0.9953846850690838,-0.592389547681591,0.27824977149403807,1.7716490331590475,1.3876893228279572,-0.3975537576778314,0.7731378335402368,-1.0266203670961296
-0.9280807808593757,-1.2531783759764905,-0.25233316822544394,-1.1961546174226572,-1.1791495689599938,-0.7240304410808733,-0.38803194896007365,-0.40268206936278733,0.12024378548076711,1.6818941350862093,0.137404109451704,-0.6289742783881435,-0.29937771420868375,-0.6006849034945506,0.46748647152935424,-0.6204036750796754
0.6624427029192106,0.7244290042141656,0.9184960131229103,-0.778449830386174,0.03510298473572869,-1.4050349722274376,-0.24268597588161392,-0.7876938156214639,-0.08374620705629031,0.5823883080548219,0.24417726807852924,0.6341938066850398,0.7128625080133008,-0.8407489849143103,1.0405827752997592,-0.2141869830632213
-0.08737551086212295,1.206091077934822,-0.9597518504762008,0.4746645307232762,1.6541063896633572,-0.27002742031649724,0.8989082796577269,-0.39696542379129085,0.1252050162693132,0.0627157446664511,0.013180040856010987,0.45220208651810107,-0.29937771420868375,0.2795500617112342,0.2382479500211924,1.4106797850025952
-1.348433415858002,-1.8323365070329307,-0.6029667759497321,0.89236931775976,0.4398538359676356,0.6379786212122546,-0.7250103059400372,0.9798139478134151,0.08808817098902394,-0.32475826305773053,0.6733113399840776,-0.2610995401841661,-1.3116179364306682,-1.4809198687003355,-0.2966419334978526,1.4106797850025952
